variable,City,Year,value,Indicator,Type,UM.category,Sub.category
elec.consumption.energyIndustry,Seoul,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Osaka,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Osaka,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Paris,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Paris,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Paris,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Rio de Janeiro,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Rio de Janeiro,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Rio de Janeiro,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Sao Paulo,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Sao Paulo,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Sao Paulo,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Tokyo,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Shanghai,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Seoul,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Shanghai,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Shanghai,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Tehran,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Shenzhen,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Shenzhen,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Shenzhen,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Mexico City,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Tehran,2006,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Tehran,2011,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.energyIndustry,Tokyo,2001,NA,elec.consumption.energyIndustry,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Buenos Aires,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Mexico City,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Mexico City,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Buenos Aires,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Beijing,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Cairo,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Cairo,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Cairo,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Delhi,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Delhi,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Delhi,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Dhaka,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Dhaka,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Dhaka,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Guangzhou,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Guangzhou,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Guangzhou,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Istanbul,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Istanbul,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Istanbul,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Jakarta,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Jakarta,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Jakarta,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Karachi,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Karachi,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Karachi,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Kolkata,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Kolkata,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Kolkata,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Lagos,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Lagos,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Lagos,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,London,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,London,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,London,2011,0.3,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Los Angeles,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Los Angeles,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Los Angeles,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Manila,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Manila,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Manila,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Beijing,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Osaka,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Osaka,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Buenos Aires,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Mexico City,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Moscow,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Moscow,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Moscow,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Mumbai,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Mumbai,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Mumbai,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,New York City,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,New York City,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,New York City,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Seoul,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Seoul,2011,7.6,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Osaka,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Paris,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Paris,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Paris,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Rio de Janeiro,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Rio de Janeiro,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Rio de Janeiro,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Sao Paulo,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Sao Paulo,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Sao Paulo,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Seoul,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Tokyo,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Shenzhen,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Shanghai,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Shanghai,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Shanghai,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Tehran,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Shenzhen,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Shenzhen,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Tehran,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Tehran,2011,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Tokyo,2001,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Tokyo,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.exports,Beijing,2006,NA,elec.consumption.exports,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Mexico City,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Mexico City,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Beijing,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Beijing,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Moscow,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Moscow,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Mumbai,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Mumbai,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Mumbai,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,New York City,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,New York City,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,New York City,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Osaka,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Osaka,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Osaka,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Paris,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Paris,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Paris,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Rio de Janeiro,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Rio de Janeiro,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Rio de Janeiro,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Sao Paulo,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Sao Paulo,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Sao Paulo,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Seoul,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Seoul,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Seoul,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Shanghai,2001,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Shanghai,2006,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
elec.consumption.govtAgriculture,Shanghai,2011,NA,elec.consumption.govtAgriculture,urban.metabolism,Electricity.consumption,
